"","region","watershed","plot","subplot","individual","ramet","dbh","height","family","genus","epithet","code","NewPlotCode","Trat","Number","Trans","Perm"
"5759","ValleMagdalena","Huila","T2P3",3,"37",1,"3.5","3","MYRTACEAE","Eugenia","flavescens","Eugeflav","T2P3","H-T2P3",1,"Low","Low"
"5760","ValleMagdalena","Huila","T2P3",3,"38",1,"4.2","","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5761","ValleMagdalena","Huila","T2P3",3,"39",1,"6.6","5","MYRTACEAE","Myrcia","sp","Myrcsp","T2P3","H-T2P3",1,"Low","Low"
"5762","ValleMagdalena","Huila","T2P3",3,"40",1,"3","6","MYRTACEAE","Myrcia","sp","Myrcsp","T2P3","H-T2P3",1,"Low","Low"
"5763","ValleMagdalena","Huila","T2P3",3,"41",1,"4.3","4","MYRTACEAE","Myrcia","sp","Myrcsp","T2P3","H-T2P3",1,"Low","Low"
"5764","ValleMagdalena","Huila","T2P3",3,"42",1,"7.3","8","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5765","ValleMagdalena","Huila","T2P3",3,"43",1,"19.1","11","MORACEAE","Maclura","tinctoria","Macltinc","T2P3","H-T2P3",1,"Low","Low"
"5766","ValleMagdalena","Huila","T2P3",3,"44",1,"5.3","5","MYRTACEAE","Eugenia","flavescens","Eugeflav","T2P3","H-T2P3",1,"Low","Low"
"5767","ValleMagdalena","Huila","T2P3",3,"45",1,"9.1","9","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5768","ValleMagdalena","Huila","T2P3",3,"46",1,"4.5","12","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5769","ValleMagdalena","Huila","T2P3",4,"48",1,"7.4","7","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5770","ValleMagdalena","Huila","T2P3",4,"48A",2,"2.9","3","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5771","ValleMagdalena","Huila","T2P3",4,"49",1,"4.1","4","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5772","ValleMagdalena","Huila","T2P3",4,"50",1,"9.5","9","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5773","ValleMagdalena","Huila","T2P3",4,"51",1,"8.3","9","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5774","ValleMagdalena","Huila","T2P3",4,"52",1,"8.6","7","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5775","ValleMagdalena","Huila","T2P3",4,"53",1,"5.3","5","MYRTACEAE","Eugenia","florida","Eugeflor","T2P3","H-T2P3",1,"Low","Low"
"5776","ValleMagdalena","Huila","T2P3",4,"54",1,"3.8","5","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5777","ValleMagdalena","Huila","T2P3",4,"55",1,"16.5","10","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5778","ValleMagdalena","Huila","T2P3",4,"55A",2,"4.5","5","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5779","ValleMagdalena","Huila","T2P3",4,"56",1,"8","9","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5780","ValleMagdalena","Huila","T2P3",4,"57",1,"9.5","8","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5781","ValleMagdalena","Huila","T2P3",4,"58",1,"5.3","6","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5782","ValleMagdalena","Huila","T2P3",5,"59",1,"5.8","5","MYRTACEAE","Eugenia","flavescens","Eugeflav","T2P3","H-T2P3",1,"Low","Low"
"5783","ValleMagdalena","Huila","T2P3",5,"60",1,"4.5","6","MYRTACEAE","Eugenia","florida","Eugeflor","T2P3","H-T2P3",1,"Low","Low"
"5784","ValleMagdalena","Huila","T2P3",5,"61",1,"47.5","13","MORACEAE","Maclura","tinctoria","Macltinc","T2P3","H-T2P3",1,"Low","Low"
"5785","ValleMagdalena","Huila","T2P3",5,"62",1,"6","7","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5786","ValleMagdalena","Huila","T2P3",5,"63",1,"14","12","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5787","ValleMagdalena","Huila","T2P3",5,"63A",2,"7","6","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5788","ValleMagdalena","Huila","T2P3",5,"64",1,"4.8","6","MYRTACEAE","Eugenia","flavescens","Eugeflav","T2P3","H-T2P3",1,"Low","Low"
"5789","ValleMagdalena","Huila","T2P3",5,"65",1,"4","5","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5790","ValleMagdalena","Huila","T2P3",5,"66",1,"14.1","7","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5791","ValleMagdalena","Huila","T2P3",5,"67",1,"44.5","16","FABACEAE","Machaerium","capote","Machcapo","T2P3","H-T2P3",1,"Low","Low"
"5792","ValleMagdalena","Huila","T2P3",5,"67A",2,"2.9","3","FABACEAE","Machaerium","capote","Machcapo","T2P3","H-T2P3",1,"Low","Low"
"5793","ValleMagdalena","Huila","T2P3",5,"68",1,"6","6","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5794","ValleMagdalena","Huila","T2P3",5,"68A",2,"3","3","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5795","ValleMagdalena","Huila","T2P3",5,"68B",3,"3","3","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5796","ValleMagdalena","Huila","T2P3",5,"70",1,"7.4","7","MYRTACEAE","Myrcia","sp","Myrcsp","T2P3","H-T2P3",1,"Low","Low"
"5797","ValleMagdalena","Huila","T2P3",5,"71",1,"32.1","15","MORACEAE","Maclura","tinctoria","Macltinc","T2P3","H-T2P3",1,"Low","Low"
"5798","ValleMagdalena","Huila","T2P3",6,"73",1,"15.2","12","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5799","ValleMagdalena","Huila","T2P3",6,"74",1,"9.7","9","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5800","ValleMagdalena","Huila","T2P3",6,"74A",2,"3.5","4","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5801","ValleMagdalena","Huila","T2P3",6,"75",1,"8.5","12","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5802","ValleMagdalena","Huila","T2P3",6,"76",1,"17.8","14","MORACEAE","Maclura","tinctoria","Macltinc","T2P3","H-T2P3",1,"Low","Low"
"5803","ValleMagdalena","Huila","T2P3",6,"77",1,"8.7","8","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5804","ValleMagdalena","Huila","T2P3",6,"79",1,"10.5","8","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5805","ValleMagdalena","Huila","T2P3",6,"79A",2,"9.5","12","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5806","ValleMagdalena","Huila","T2P3",6,"80",1,"12.5","10","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5807","ValleMagdalena","Huila","T2P3",6,"83",1,"12.8","12","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5808","ValleMagdalena","Huila","T2P3",7,"84",1,"6.6","8","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5809","ValleMagdalena","Huila","T2P3",7,"84A",2,"5.3","9","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5810","ValleMagdalena","Huila","T2P3",7,"85",1,"11.5","9","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5811","ValleMagdalena","Huila","T2P3",7,"85A",2,"4.8","5","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5812","ValleMagdalena","Huila","T2P3",7,"86",1,"3.5","6","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5813","ValleMagdalena","Huila","T2P3",7,"87",1,"11.2","8","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5814","ValleMagdalena","Huila","T2P3",7,"88",1,"7.5","8","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5815","ValleMagdalena","Huila","T2P3",7,"88A",2,"3.2","5","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5816","ValleMagdalena","Huila","T2P3",7,"89",1,"14.4","16","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5817","ValleMagdalena","Huila","T2P3",7,"90",1,"14.5","16","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5818","ValleMagdalena","Huila","T2P3",7,"92",1,"23","16","MORACEAE","Maclura","tinctoria","Macltinc","T2P3","H-T2P3",1,"Low","Low"
"5819","ValleMagdalena","Huila","T2P3",7,"93",1,"5","6","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5820","ValleMagdalena","Huila","T2P3",7,"94",1,"3.9","5","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5821","ValleMagdalena","Huila","T2P3",7,"95",1,"3.3","6","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5822","ValleMagdalena","Huila","T2P3",7,"96",1,"20.6","18","MORACEAE","Maclura","tinctoria","Macltinc","T2P3","H-T2P3",1,"Low","Low"
"5823","ValleMagdalena","Huila","T2P3",7,"97",1,"4.5","6","MALPIGHIACEAE","Malpighiaceae","sp3","Malpsp3","T2P3","H-T2P3",1,"Low","Low"
"5824","ValleMagdalena","Huila","T2P3",8,"98",1,"3.7","10","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5825","ValleMagdalena","Huila","T2P3",8,"99",1,"9.5","12","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5826","ValleMagdalena","Huila","T2P3",8,"100",1,"3","3","MYRTACEAE","Eugenia","flavescens","Eugeflav","T2P3","H-T2P3",1,"Low","Low"
"5827","ValleMagdalena","Huila","T2P3",8,"101",1,"13.5","10","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5828","ValleMagdalena","Huila","T2P3",8,"104",1,"12","12","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5829","ValleMagdalena","Huila","T2P3",8,"105",1,"8.7","13","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5830","ValleMagdalena","Huila","T2P3",8,"106",1,"31.2","15","MORACEAE","Maclura","tinctoria","Macltinc","T2P3","H-T2P3",1,"Low","Low"
"5831","ValleMagdalena","Huila","T2P3",8,"107",1,"4","8","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5832","ValleMagdalena","Huila","T2P3",8,"109",1,"5","6","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5833","ValleMagdalena","Huila","T2P3",8,"110",1,"5","","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5834","ValleMagdalena","Huila","T2P3",8,"111",1,"6.5","7","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5835","ValleMagdalena","Huila","T2P3",8,"111A",2,"5.4","6","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5836","ValleMagdalena","Huila","T2P3",8,"111B",3,"5.3","5","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5837","ValleMagdalena","Huila","T2P3",8,"111C",4,"3.3","4","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5838","ValleMagdalena","Huila","T2P3",8,"112",1,"15","12","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5839","ValleMagdalena","Huila","T2P3",9,"117",1,"4.5","8","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5840","ValleMagdalena","Huila","T2P3",9,"118",1,"5.5","7","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5841","ValleMagdalena","Huila","T2P3",9,"120",1,"7","8","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5842","ValleMagdalena","Huila","T2P3",9,"121",1,"2.8","5","MYRTACEAE","Myrcia","sp","Myrcsp","T2P3","H-T2P3",1,"Low","Low"
"5843","ValleMagdalena","Huila","T2P3",9,"123",1,"58.5","14","FABACEAE","Pseudosamanea","guachapele","Pseuguac","T2P3","H-T2P3",1,"Low","Low"
"5844","ValleMagdalena","Huila","T2P3",9,"124",1,"4.8","5","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5845","ValleMagdalena","Huila","T2P3",9,"125",1,"11.5","12","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5846","ValleMagdalena","Huila","T2P3",9,"127",1,"20.2","10","MALVACEAE","Guazuma","ulmifolia","Guazulmi","T2P3","H-T2P3",1,"Low","Low"
"5847","ValleMagdalena","Huila","T2P3",9,"127A",2,"16.6","8","MALVACEAE","Guazuma","ulmifolia","Guazulmi","T2P3","H-T2P3",1,"Low","Low"
"5848","ValleMagdalena","Huila","T2P3",9,"127B",3,"16","8","MALVACEAE","Guazuma","ulmifolia","Guazulmi","T2P3","H-T2P3",1,"Low","Low"
"5849","ValleMagdalena","Huila","T2P3",9,"127C",4,"16.5","7","MALVACEAE","Guazuma","ulmifolia","Guazulmi","T2P3","H-T2P3",1,"Low","Low"
"5850","ValleMagdalena","Huila","T2P3",9,"128",1,"5.2","7","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5851","ValleMagdalena","Huila","T2P3",9,"128A",2,"4.5","6","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5852","ValleMagdalena","Huila","T2P3",9,"129",1,"4","6","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5853","ValleMagdalena","Huila","T2P3",9,"130",1,"18.8","15","MYRTACEAE","Eugenia","florida","Eugeflor","T2P3","H-T2P3",1,"Low","Low"
"5854","ValleMagdalena","Huila","T2P3",9,"131",1,"6.5","7","MYRTACEAE","Eugenia","florida","Eugeflor","T2P3","H-T2P3",1,"Low","Low"
"5855","ValleMagdalena","Huila","T2P3",9,"132",1,"3.1","4","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5856","ValleMagdalena","Huila","T2P3",9,"134",1,"14.8","8","MALVACEAE","Guazuma","ulmifolia","Guazulmi","T2P3","H-T2P3",1,"Low","Low"
"5857","ValleMagdalena","Huila","T2P3",9,"135",1,"7.6","18","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5858","ValleMagdalena","Huila","T2P3",10,"136",1,"7.7","6","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5859","ValleMagdalena","Huila","T2P3",10,"137",1,"7.7","6","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5860","ValleMagdalena","Huila","T2P3",10,"138",1,"6.5","8","","","","","T2P3","H-T2P3",1,"Low","Low"
"5861","ValleMagdalena","Huila","T2P3",10,"140",1,"9.3","9","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5862","ValleMagdalena","Huila","T2P3",10,"142",1,"7.9","8","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5863","ValleMagdalena","Huila","T2P3",10,"144",1,"9.7","11","","","","","T2P3","H-T2P3",1,"Low","Low"
"5864","ValleMagdalena","Huila","T2P3",10,"145",1,"10.8","10","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5865","ValleMagdalena","Huila","T2P3",10,"146",1,"41.5","12","ARECACEAE","Attalea","butyracea","Attabuty","T2P3","H-T2P3",1,"Low","Low"
"5866","ValleMagdalena","Huila","T2P3",10,"147",1,"4.1","4","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5867","ValleMagdalena","Huila","T2P3",10,"148",1,"22.4","13","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5868","ValleMagdalena","Huila","T2P3",10,"149",1,"4.7","9","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5869","ValleMagdalena","Huila","T2P3",10,"150",1,"7.6","5","MYRTACEAE","Eugenia","procera","Eugeproc","T2P3","H-T2P3",1,"Low","Low"
"5870","ValleMagdalena","Huila","T2P3",10,"151",1,"9.3","13","MYRTACEAE","Eugenia","florida","Eugeflor","T2P3","H-T2P3",1,"Low","Low"
"5871","ValleMagdalena","Huila","T2P3",10,"152",1,"22.8","15","MORACEAE","Maclura","tinctoria","Macltinc","T2P3","H-T2P3",1,"Low","Low"
"5872","ValleMagdalena","Huila","T3P1",1,"1",1,"8.6","11","FABACEAE","Machaerium","capote","Machcapo","T3P1","H-T3P1",1,"High","Low"
"5873","ValleMagdalena","Huila","T3P1",1,"1A",2,"6.8","10","FABACEAE","Machaerium","capote","Machcapo","T3P1","H-T3P1",1,"High","Low"
"5874","ValleMagdalena","Huila","T3P1",1,"2",1,"2.7","6","FABACEAE","Machaerium","capote","Machcapo","T3P1","H-T3P1",1,"High","Low"
"5875","ValleMagdalena","Huila","T3P1",1,"3",1,"4.1","5","FABACEAE","Machaerium","capote","Machcapo","T3P1","H-T3P1",1,"High","Low"
"5876","ValleMagdalena","Huila","T3P1",1,"3A",2,"3.6","7","FABACEAE","Machaerium","capote","Machcapo","T3P1","H-T3P1",1,"High","Low"
"5877","ValleMagdalena","Huila","T3P1",1,"4",1,"3","6","FABACEAE","Machaerium","capote","Machcapo","T3P1","H-T3P1",1,"High","Low"
"5878","ValleMagdalena","Huila","T3P1",1,"4A",2,"2.5","5","FABACEAE","Machaerium","capote","Machcapo","T3P1","H-T3P1",1,"High","Low"
"5879","ValleMagdalena","Huila","T3P1",1,"5",1,"3","4","FABACEAE","Machaerium","capote","Machcapo","T3P1","H-T3P1",1,"High","Low"
"5880","ValleMagdalena","Huila","T3P1",1,"5A",2,"3","6","FABACEAE","Machaerium","capote","Machcapo","T3P1","H-T3P1",1,"High","Low"
"5881","ValleMagdalena","Huila","T3P1",1,"6",1,"3","5","FABACEAE","Machaerium","capote","Machcapo","T3P1","H-T3P1",1,"High","Low"
"5882","ValleMagdalena","Huila","T3P1",1,"7",1,"6.3","7","RUBIACEAE","Coutarea","hexandra","Couthexa","T3P1","H-T3P1",1,"High","Low"
"5883","ValleMagdalena","Huila","T3P1",1,"7A",2,"4.3","6","RUBIACEAE","Coutarea","hexandra","Couthexa","T3P1","H-T3P1",1,"High","Low"
"5884","ValleMagdalena","Huila","T3P1",1,"7B",3,"4","5","RUBIACEAE","Coutarea","hexandra","Couthexa","T3P1","H-T3P1",1,"High","Low"
"5885","ValleMagdalena","Huila","T3P1",1,"7C",4,"4.5","5","RUBIACEAE","Coutarea","hexandra","Couthexa","T3P1","H-T3P1",1,"High","Low"
"5886","ValleMagdalena","Huila","T3P1",1,"7D",5,"2.7","4","RUBIACEAE","Coutarea","hexandra","Couthexa","T3P1","H-T3P1",1,"High","Low"
"5887","ValleMagdalena","Huila","T3P1",1,"8",1,"4.4","7","SALICACEAE","Casearia","sp2","Casesp2","T3P1","H-T3P1",1,"High","Low"
"5888","ValleMagdalena","Huila","T3P1",1,"8A",2,"3.3","6","SALICACEAE","Casearia","sp2","Casesp2","T3P1","H-T3P1",1,"High","Low"
"5889","ValleMagdalena","Huila","T3P1",1,"8B",3,"3","4","SALICACEAE","Casearia","sp2","Casesp2","T3P1","H-T3P1",1,"High","Low"
"5890","ValleMagdalena","Huila","T3P1",1,"9",1,"3","5","VERBENACEAE","Petrea","pubescens","Petrpube","T3P1","H-T3P1",1,"High","Low"
"5891","ValleMagdalena","Huila","T3P1",1,"10",1,"3.6","6","VERBENACEAE","Petrea","pubescens","Petrpube","T3P1","H-T3P1",1,"High","Low"
"5892","ValleMagdalena","Huila","T3P1",1,"11",1,"6.8","7","FABACEAE","Machaerium","capote","Machcapo","T3P1","H-T3P1",1,"High","Low"
"5893","ValleMagdalena","Huila","T3P1",1,"11A",2,"3.2","4","FABACEAE","Machaerium","capote","Machcapo","T3P1","H-T3P1",1,"High","Low"
"5894","ValleMagdalena","Huila","T3P1",1,"12",1,"4.9","6","FABACEAE","Machaerium","capote","Machcapo","T3P1","H-T3P1",1,"High","Low"
"5895","ValleMagdalena","Huila","T3P1",1,"12A",2,"4","5","FABACEAE","Machaerium","capote","Machcapo","T3P1","H-T3P1",1,"High","Low"
"5896","ValleMagdalena","Huila","T3P1",1,"13",1,"6.9","10","FABACEAE","Machaerium","capote","Machcapo","T3P1","H-T3P1",1,"High","Low"
"5897","ValleMagdalena","Huila","T3P1",1,"13A",2,"4","6","FABACEAE","Machaerium","capote","Machcapo","T3P1","H-T3P1",1,"High","Low"
"5898","ValleMagdalena","Huila","T3P1",1,"14",1,"4.3","7","FABACEAE","Machaerium","capote","Machcapo","T3P1","H-T3P1",1,"High","Low"
"5899","ValleMagdalena","Huila","T3P1",1,"15",1,"8.5","8","FABACEAE","Machaerium","capote","Machcapo","T3P1","H-T3P1",1,"High","Low"
"5900","ValleMagdalena","Huila","T3P1",1,"15A",2,"7.3","7","FABACEAE","Machaerium","capote","Machcapo","T3P1","H-T3P1",1,"High","Low"
"5901","ValleMagdalena","Huila","T3P1",1,"15B",3,"6.3","8","FABACEAE","Machaerium","capote","Machcapo","T3P1","H-T3P1",1,"High","Low"
"5902","ValleMagdalena","Huila","T3P1",1,"15C",4,"3.8","6","FABACEAE","Machaerium","capote","Machcapo","T3P1","H-T3P1",1,"High","Low"
"5903","ValleMagdalena","Huila","T3P1",1,"16",1,"7.3","7","FABACEAE","Machaerium","capote","Machcapo","T3P1","H-T3P1",1,"High","Low"
"5904","ValleMagdalena","Huila","T3P1",1,"16A",2,"4.5","6","FABACEAE","Machaerium","capote","Machcapo","T3P1","H-T3P1",1,"High","Low"
"5905","ValleMagdalena","Huila","T3P1",1,"17",1,"4.9","6","NYCTAGINACEAE","Guapira","costaricana","Guapcost","T3P1","H-T3P1",1,"High","Low"
"5906","ValleMagdalena","Huila","T3P1",1,"17A",2,"4.3","5","NYCTAGINACEAE","Guapira","costaricana","Guapcost","T3P1","H-T3P1",1,"High","Low"
"5907","ValleMagdalena","Huila","T3P1",1,"17B",3,"4.2","5","NYCTAGINACEAE","Guapira","costaricana","Guapcost","T3P1","H-T3P1",1,"High","Low"
"5908","ValleMagdalena","Huila","T3P1",1,"17C",4,"4.4","5","NYCTAGINACEAE","Guapira","costaricana","Guapcost","T3P1","H-T3P1",1,"High","Low"
"5909","ValleMagdalena","Huila","T3P1",1,"17D",5,"3","4","NYCTAGINACEAE","Guapira","costaricana","Guapcost","T3P1","H-T3P1",1,"High","Low"
"5910","ValleMagdalena","Huila","T3P1",1,"18",1,"3.3","4","FABACEAE","Machaerium","capote","Machcapo","T3P1","H-T3P1",1,"High","Low"
"5911","ValleMagdalena","Huila","T3P1",1,"19",1,"4.2","5","FABACEAE","Machaerium","capote","Machcapo","T3P1","H-T3P1",1,"High","Low"
"5912","ValleMagdalena","Huila","T3P1",1,"20",1,"5.2","6","CORDIACEAE","Cordia","alliodora","Cordalli","T3P1","H-T3P1",1,"High","Low"
"5913","ValleMagdalena","Huila","T3P1",1,"21",1,"3.8","5","CORDIACEAE","Cordia","alliodora","Cordalli","T3P1","H-T3P1",1,"High","Low"
"5914","ValleMagdalena","Huila","T3P1",1,"22",1,"5.9","6","FABACEAE","Machaerium","capote","Machcapo","T3P1","H-T3P1",1,"High","Low"
"5915","ValleMagdalena","Huila","T3P1",1,"23",1,"2.7","5","RUTACEAE","Esenbeckia","alata","Esenalat","T3P1","H-T3P1",1,"High","Low"
"5916","ValleMagdalena","Huila","T3P1",1,"23A",2,"2.6","5","RUTACEAE","Esenbeckia","alata","Esenalat","T3P1","H-T3P1",1,"High","Low"
"5917","ValleMagdalena","Huila","T3P1",1,"24",1,"5","6","FABACEAE","Machaerium","capote","Machcapo","T3P1","H-T3P1",1,"High","Low"
"5918","ValleMagdalena","Huila","T3P1",1,"24A",2,"3.4","5","FABACEAE","Machaerium","capote","Machcapo","T3P1","H-T3P1",1,"High","Low"
"5919","ValleMagdalena","Huila","T3P1",1,"24B",3,"4.6","5","FABACEAE","Machaerium","capote","Machcapo","T3P1","H-T3P1",1,"High","Low"
"5920","ValleMagdalena","Huila","T3P1",1,"25",1,"5.8","6","FABACEAE","Machaerium","capote","Machcapo","T3P1","H-T3P1",1,"High","Low"
"5921","ValleMagdalena","Huila","T3P1",1,"25A",2,"4.1","7","FABACEAE","Machaerium","capote","Machcapo","T3P1","H-T3P1",1,"High","Low"
"5922","ValleMagdalena","Huila","T3P1",1,"27",1,"6.1","7","CORDIACEAE","Cordia","alliodora","Cordalli","T3P1","H-T3P1",1,"High","Low"
"5923","ValleMagdalena","Huila","T3P1",1,"28",1,"3.3","5","SALICACEAE","Casearia","sp2","Casesp2","T3P1","H-T3P1",1,"High","Low"
"5924","ValleMagdalena","Huila","T3P1",1,"29",1,"3","4","CORDIACEAE","Cordia","alliodora","Cordalli","T3P1","H-T3P1",1,"High","Low"
"5925","ValleMagdalena","Huila","T3P1",1,"30",1,"3.3","5","VERBENACEAE","Petrea","pubescens","Petrpube","T3P1","H-T3P1",1,"High","Low"
"5926","ValleMagdalena","Huila","T3P1",2,"31",1,"5.5","4","CORDIACEAE","Cordia","alliodora","Cordalli","T3P1","H-T3P1",1,"High","Low"
"5927","ValleMagdalena","Huila","T3P1",2,"32",1,"7.2","7","FABACEAE","Machaerium","capote","Machcapo","T3P1","H-T3P1",1,"High","Low"
